"","date","state","net_approval","cases","deaths","Diff_date","Diff_growth"
"1205","2020-03-10","nebraska",0.158245134858313,17,0,0,16
"1206","2020-03-11","nebraska",0.159098668487538,23,0,0,22
"1207","2020-03-12","nebraska",0.160805735745988,24,0,0,22
"1208","2020-03-13","nebraska",0.162342096278593,27,0,0,23
"1209","2020-03-14","nebraska",0.164247908485573,29,0,0,23
"1210","2020-03-15","nebraska",0.165926937521338,31,0,0,25
"1211","2020-03-16","nebraska",0.167634004779788,33,0,0,25
"1212","2020-03-17","nebraska",0.168658245134858,36,0,0,28
"1213","2020-03-18","nebraska",0.169540720505378,43,0,0,31
"1214","2020-03-19","nebraska",0.170565135735018,47,0,0,28
"1215","2020-03-20","nebraska",0.171589550964658,53,0,0,34
"1216","2020-03-21","nebraska",0.172613966194297,61,0,0,32
"1217","2020-03-22","nebraska",0.171560259474223,62,0,0,28
"1218","2020-03-23","nebraska",0.170365312393308,73,0,0,28
"1219","2020-03-24","nebraska",0.169540720505378,77,0,0,26
"1220","2020-03-25","nebraska",0.168487538409013,84,0,0,19
"1221","2020-03-26","nebraska",0.167292591328098,92,0,0,2
"1222","2020-03-27","nebraska",0.166126003073246,103,2,0,-18
"1223","2020-03-28","nebraska",0.164731990440423,123,2,0,-24
"1224","2020-03-29","nebraska",0.163537043359508,141,2,0,-20
"1225","2020-03-30","nebraska",0.1623698138979,185,3,0,8
"1226","2020-03-31","nebraska",0.160976442471833,201,4,0,3
"1227","2020-04-01","nebraska",0.160293615568453,226,5,0,7
"1228","2020-04-02","nebraska",0.159638039952194,269,6,0,28
"1229","2020-04-03","nebraska",0.158927961761693,297,6,0,35
"1230","2020-04-04","nebraska",0.158415841584158,339,8,0,58
"1231","2020-04-05","nebraska",0.157733014680778,378,8,0,80
"1232","2020-04-06","nebraska",0.156879481051553,439,10,0,120
"1233","2020-04-07","nebraska",0.155711114905241,491,12,0,172
"1234","2020-04-08","nebraska",0.154857435547208,538,14,0,206
"1235","2020-04-09","nebraska",0.153806759986343,594,15,0,240
"1236","2020-04-10","nebraska",0.152979340959536,679,18,0,314
"1237","2020-04-11","nebraska",0.153977466712188,719,18,0,342
"1238","2020-04-12","nebraska",0.155198907290422,806,18,0,419
"1239","2020-04-13","nebraska",0.156340672469705,871,19,0,477
"1240","2020-04-14","nebraska",0.157562307954933,931,21,0,532
"1241","2020-04-15","nebraska",0.158757255035848,995,22,0,591
"1242","2020-04-16","nebraska",0.156564794263275,1094,24,0,679
"1243","2020-04-17","nebraska",0.154489586889723,1216,24,0,794
"1244","2020-04-18","nebraska",0.152441106179583,1348,28,0,922
"1245","2020-04-19","nebraska",0.150418302885436,1474,28,0,1041
"1246","2020-04-20","nebraska",0.148344144759304,1648,33,0,1215
"1247","2020-04-21","nebraska",0.148881680040977,1727,38,0,1290
"1248","2020-04-22","nebraska",0.149539091840219,1823,43,0,1384
"1249","2020-04-23","nebraska",0.150221918743599,2189,47,0,1747
"1250","2020-04-24","nebraska",0.150734038921134,2475,51,0,2031
"1251","2020-04-25","nebraska",0.151416865824514,2900,53,0,2455
"1252","2020-04-26","nebraska",0.151416865824514,3126,55,0,2678
"1253","2020-04-27","nebraska",0.151416865824514,3487,55,0,3038
"1254","2020-04-28","nebraska",0.151416865824514,3613,57,0,3162
"1255","2020-04-29","nebraska",0.151416865824514,3876,68,0,3425
"1256","2020-03-05","nevada",-0.159863142991977,2,0,0,-11
"1257","2020-03-06","nevada",-0.160806984426616,2,0,0,-12
"1258","2020-03-07","nevada",-0.160453043888627,2,0,0,-12
"1259","2020-03-08","nevada",-0.160099103350637,4,0,0,-12
"1260","2020-03-09","nevada",-0.159745162812647,4,0,0,-12
"1261","2020-03-10","nevada",-0.159254453226377,4,0,0,-13
"1262","2020-03-11","nevada",-0.158919301557338,7,0,0,-16
"1263","2020-03-12","nevada",-0.15773949976404,11,0,0,-13
"1264","2020-03-13","nevada",-0.156441717791411,19,0,0,-8
"1265","2020-03-14","nevada",-0.155143935818782,21,0,0,-8
"1266","2020-03-15","nevada",-0.153846153846154,26,0,0,-5
"1267","2020-03-16","nevada",-0.152548371873525,45,1,0,12
"1268","2020-03-17","nevada",-0.152076451156206,55,1,0,19
"1269","2020-03-18","nevada",-0.151486550259556,82,1,0,39
"1270","2020-03-19","nevada",-0.150896649362907,99,1,0,52
"1271","2020-03-20","nevada",-0.150424728645588,165,2,0,112
"1272","2020-03-21","nevada",-0.149834827748938,165,2,0,104
"1273","2020-03-22","nevada",-0.151386430678466,190,2,0,128
"1274","2020-03-23","nevada",-0.153020292590845,265,4,0,192
"1275","2020-03-24","nevada",-0.154554034922133,383,6,0,306
"1276","2020-03-25","nevada",-0.156087777253421,406,10,0,322
"1277","2020-03-26","nevada",-0.15762151958471,535,10,0,443
"1278","2020-03-27","nevada",-0.159509202453988,621,10,0,518
"1279","2020-03-28","nevada",-0.16141592920354,738,14,0,615
"1280","2020-03-29","nevada",-0.163284568192544,920,15,0,779
"1281","2020-03-30","nevada",-0.165191740412979,1044,18,0,859
"1282","2020-03-31","nevada",-0.1670599339311,1113,26,0,912
"1283","2020-04-01","nevada",-0.167649834827749,1279,32,0,1053
"1284","2020-04-02","nevada",-0.168239735724398,1458,38,0,1189
"1285","2020-04-03","nevada",-0.168711656441718,1549,43,0,1252
"1286","2020-04-04","nevada",-0.169301557338367,1758,46,0,1419
"1287","2020-04-05","nevada",-0.169891458235017,1880,46,0,1502
"1288","2020-04-06","nevada",-0.170953279848985,1971,58,0,1532
"1289","2020-04-07","nevada",-0.171799410029499,2101,60,0,1610
"1290","2020-04-08","nevada",-0.172722982538934,2318,80,0,1780
"1291","2020-04-09","nevada",-0.173784804152902,2456,82,0,1862
"1292","2020-04-10","nevada",-0.174610665408211,2606,86,0,1927
"1293","2020-04-11","nevada",-0.173076923076923,2720,111,0,2001
"1294","2020-04-12","nevada",-0.171543180745635,2860,113,0,2054
"1295","2020-04-13","nevada",-0.169773478055687,3036,114,0,2165
"1296","2020-04-14","nevada",-0.168239735724398,3137,130,0,2206
"1297","2020-04-15","nevada",-0.16647003303445,3212,137,0,2217
"1298","2020-04-16","nevada",-0.168239735724398,3321,142,0,2227
"1299","2020-04-17","nevada",-0.170127418593676,3524,142,0,2308
"1300","2020-04-18","nevada",-0.171897121283624,3626,155,0,2278
"1301","2020-04-19","nevada",-0.173666823973572,3741,158,0,2267
"1302","2020-04-20","nevada",-0.17543652666352,3830,163,0,2182
"1303","2020-04-21","nevada",-0.174138744690892,3937,163,0,2210
"1304","2020-04-22","nevada",-0.173076923076923,4082,187,0,2259
"1305","2020-04-23","nevada",-0.171779141104294,4208,195,0,2019
"1306","2020-04-24","nevada",-0.170717319490326,4398,203,0,1923
"1307","2020-04-25","nevada",-0.169557522123894,4539,206,0,1639
"1308","2020-04-26","nevada",-0.169557522123894,4638,206,0,1512
"1309","2020-04-27","nevada",-0.169557522123894,4708,219,0,1221
"1310","2020-04-28","nevada",-0.169557522123894,4812,225,0,1199
"1311","2020-04-29","nevada",-0.169557522123894,4934,237,0,1058
"1312","2020-03-02","new_hampshire",-0.110526315789474,1,0,0,-12
"1313","2020-03-03","new_hampshire",-0.110964912280702,2,0,0,-11
"1314","2020-03-04","new_hampshire",-0.111647291072604,2,0,0,-11
"1315","2020-03-05","new_hampshire",-0.11208598376837,2,0,0,0
"1316","2020-03-06","new_hampshire",-0.112524676464137,2,0,0,0
"1317","2020-03-07","new_hampshire",-0.112061403508772,4,0,0,2
"1318","2020-03-08","new_hampshire",-0.11142794472472,4,0,0,0
"1319","2020-03-09","new_hampshire",-0.110964912280702,4,0,0,0
"1320","2020-03-10","new_hampshire",-0.110331212985304,5,0,0,1
"1321","2020-03-11","new_hampshire",-0.109868421052632,5,0,0,-2
"1322","2020-03-12","new_hampshire",-0.108357095854354,6,0,0,-5
"1323","2020-03-13","new_hampshire",-0.106602325071288,7,0,0,-12
"1324","2020-03-14","new_hampshire",-0.104628207940338,7,0,0,-14
"1325","2020-03-15","new_hampshire",-0.102873437157271,13,0,0,-13
"1326","2020-03-16","new_hampshire",-0.10109649122807,17,0,0,-28
"1327","2020-03-17","new_hampshire",-0.100460627330555,26,0,0,-29
"1328","2020-03-18","new_hampshire",-0.0995832419390218,39,0,0,-43
"1329","2020-03-19","new_hampshire",-0.0987058565474885,44,0,0,-55
"1330","2020-03-20","new_hampshire",-0.0978284711559553,55,0,0,-110
"1331","2020-03-21","new_hampshire",-0.0973897784601886,65,0,0,-100
"1332","2020-03-22","new_hampshire",-0.0984865101996051,78,0,0,-112
"1333","2020-03-23","new_hampshire",-0.0998025882869051,101,1,0,-164
"1334","2020-03-24","new_hampshire",-0.101338012722088,108,1,0,-275
"1335","2020-03-25","new_hampshire",-0.102654090809388,137,1,0,-269
"1336","2020-03-26","new_hampshire",-0.104189515244571,158,1,0,-377
"1337","2020-03-27","new_hampshire",-0.106382978723404,187,2,0,-434
"1338","2020-03-28","new_hampshire",-0.108357095854354,214,2,0,-524
"1339","2020-03-29","new_hampshire",-0.110550559333187,258,3,0,-662
"1340","2020-03-30","new_hampshire",-0.112719298245614,314,3,0,-730
"1341","2020-03-31","new_hampshire",-0.115156832638736,367,3,0,-746
"1342","2020-04-01","new_hampshire",-0.116008771929825,415,4,0,-864
"1343","2020-04-02","new_hampshire",-0.117130949769686,479,5,0,-979
"1344","2020-04-03","new_hampshire",-0.117982456140351,540,7,0,-1009
"1345","2020-04-04","new_hampshire",-0.119078947368421,620,9,0,-1138
"1346","2020-04-05","new_hampshire",-0.119763105944286,669,9,0,-1211
"1347","2020-04-06","new_hampshire",-0.121079184031586,714,9,0,-1257
"1348","2020-04-07","new_hampshire",-0.121929824561404,747,13,0,-1354
"1349","2020-04-08","new_hampshire",-0.123053301162536,788,18,0,-1530
"1350","2020-04-09","new_hampshire",-0.12390350877193,819,21,0,-1637
"1351","2020-04-10","new_hampshire",-0.125027418293485,885,22,0,-1721
"1352","2020-04-11","new_hampshire",-0.123519087319,929,23,0,-1791
"1353","2020-04-12","new_hampshire",-0.121929824561403,985,23,0,-1875
"1354","2020-04-13","new_hampshire",-0.120421144987936,1020,23,0,-2016
"1355","2020-04-14","new_hampshire",-0.11866637420487,1091,27,0,-2046
"1356","2020-04-15","new_hampshire",-0.117130949769686,1139,32,0,-2073
"1357","2020-04-16","new_hampshire",-0.119763105944286,1211,34,0,-2110
"1358","2020-04-17","new_hampshire",-0.122614608466769,1287,37,0,-2237
"1359","2020-04-18","new_hampshire",-0.125246764641369,1342,38,0,-2284
"1360","2020-04-19","new_hampshire",-0.127878920815968,1392,41,0,-2349
"1361","2020-04-20","new_hampshire",-0.130482456140351,1447,42,0,-2383
"1362","2020-04-21","new_hampshire",-0.129605263157895,1491,42,0,-2446
"1363","2020-04-22","new_hampshire",-0.128784554629223,1586,48,0,-2496
"1364","2020-04-23","new_hampshire",-0.127878920815968,1670,51,0,-2538
"1365","2020-04-24","new_hampshire",-0.127001535424435,1720,53,0,-2678
"1366","2020-04-25","new_hampshire",-0.125904803685019,1793,60,0,-2746
"1367","2020-04-26","new_hampshire",-0.125904803685019,1864,60,0,-2774
"1368","2020-04-27","new_hampshire",-0.125904803685019,1938,60,0,-2770
"1369","2020-04-28","new_hampshire",-0.125904803685019,2010,60,0,-2802
"1370","2020-04-29","new_hampshire",-0.125904803685019,2054,66,0,-2880
"1371","2020-03-04","new_jersey",-0.252846164792942,1,0,0,-1
"1372","2020-03-05","new_jersey",-0.253450974811442,2,0,0,0
"1373","2020-03-06","new_jersey",-0.25402020777003,4,0,0,2
"1374","2020-03-07","new_jersey",-0.253780197103924,4,0,0,0
"1375","2020-03-08","new_jersey",-0.253522128931265,6,0,0,2
"1376","2020-03-09","new_jersey",-0.253282100544348,11,0,0,7
"1377","2020-03-10","new_jersey",-0.253015048560959,15,1,0,10
"1378","2020-03-11","new_jersey",-0.252775010673118,23,1,0,18
"1379","2020-03-12","new_jersey",-0.251351928276647,29,1,0,23
"1380","2020-03-13","new_jersey",-0.249928845880176,50,1,0,43
"1381","2020-03-14","new_jersey",-0.248496922693799,75,2,0,68
"1382","2020-03-15","new_jersey",-0.247091471875334,98,2,0,85
"1383","2020-03-16","new_jersey",-0.245668338847974,176,3,0,159
"1384","2020-03-17","new_jersey",-0.24477017219297,268,3,0,242
"1385","2020-03-18","new_jersey",-0.243951899814999,427,5,0,388
"1386","2020-03-19","new_jersey",-0.243062473317205,735,9,0,691
"1387","2020-03-20","new_jersey",-0.242173046819411,896,11,0,841
"1388","2020-03-21","new_jersey",-0.241319197381528,1336,16,0,1271
"1389","2020-03-22","new_jersey",-0.242386509178881,1914,20,0,1836
"1390","2020-03-23","new_jersey",-0.243524975096058,2844,27,0,2743
"1391","2020-03-24","new_jersey",-0.244636567403138,3675,51,0,3567
"1392","2020-03-25","new_jersey",-0.245703917173658,4402,69,0,4265
"1393","2020-03-26","new_jersey",-0.246833641667853,6876,89,0,6718
"1394","2020-03-27","new_jersey",-0.248256724064323,8825,115,0,8638
"1395","2020-03-28","new_jersey",-0.249750960580618,11124,147,0,10910
"1396","2020-03-29","new_jersey",-0.251209620037,13386,161,0,13128
"1397","2020-03-30","new_jersey",-0.252703856553294,16636,206,0,16322
"1398","2020-03-31","new_jersey",-0.254171558686448,18696,274,0,18329
"1399","2020-04-01","new_jersey",-0.254705233571708,22255,362,0,21840
"1400","2020-04-02","new_jersey",-0.255238908456968,25590,539,0,25111
"1401","2020-04-03","new_jersey",-0.255754384716639,29895,647,0,29355
"1402","2020-04-04","new_jersey",-0.256297139604383,34124,847,0,33504
"1403","2020-04-05","new_jersey",-0.25683079550306,37505,917,0,36836
"1404","2020-04-06","new_jersey",-0.257826953180589,41090,1005,0,40376
"1405","2020-04-07","new_jersey",-0.258867897676735,44416,1233,0,43669
"1406","2020-04-08","new_jersey",-0.25985484559556,47437,1504,0,46649
"1407","2020-04-09","new_jersey",-0.260851003273089,51027,1706,0,50208
"1408","2020-04-10","new_jersey",-0.261892055359875,54588,1932,0,53703
"1409","2020-04-11","new_jersey",-0.260495232673972,58151,2183,0,57222
"1410","2020-04-12","new_jersey",-0.259116945956523,61850,2350,0,60865
"1411","2020-04-13","new_jersey",-0.257684644940942,64584,2443,0,63564
"1412","2020-04-14","new_jersey",-0.256332716664295,68824,2805,0,67733
"1413","2020-04-15","new_jersey",-0.254909634267824,71030,3156,0,69891
"1414","2020-04-16","new_jersey",-0.257115411982354,75317,3518,0,74106
"1415","2020-04-17","new_jersey",-0.259321189696884,78467,3840,0,77180
"1416","2020-04-18","new_jersey",-0.261526967411413,81420,4070,0,80078
"1417","2020-04-19","new_jersey",-0.263742128295442,85301,4202,0,83909
"1418","2020-04-20","new_jersey",-0.265902945780561,88797,4377,0,87350
"1419","2020-04-21","new_jersey",-0.265298135762061,92387,4753,0,90896
"1420","2020-04-22","new_jersey",-0.26470274308891,95411,5063,0,93825
"1421","2020-04-23","new_jersey",-0.264088515725061,99989,5368,0,98319
"1422","2020-04-24","new_jersey",-0.26348370570656,102196,5617,0,100476
"1423","2020-04-25","new_jersey",-0.262888248479027,105523,5863,0,103730
"1424","2020-04-26","new_jersey",-0.262888248479027,109038,5938,0,107174
"1425","2020-04-27","new_jersey",-0.262888248479027,111188,6044,0,109250
"1426","2020-04-28","new_jersey",-0.262888248479027,113856,6442,0,111846
"1427","2020-04-29","new_jersey",-0.262888248479027,116264,6770,0,114210
"1428","2020-03-11","new_mexico",-0.0897858319604614,4,0,0,-19
"1429","2020-03-12","new_mexico",-0.0884533025860649,6,0,0,-23
"1430","2020-03-13","new_mexico",-0.0874649975292375,10,0,0,-40
"1431","2020-03-14","new_mexico",-0.086133069828722,13,0,0,-62
"1432","2020-03-15","new_mexico",-0.0849942348871685,17,0,0,-81
"1433","2020-03-16","new_mexico",-0.0836764948113984,21,0,0,-155
"1434","2020-03-17","new_mexico",-0.0831823422829847,23,0,0,-245
"1435","2020-03-18","new_mexico",-0.0828529072640422,28,0,0,-399
"1436","2020-03-19","new_mexico",-0.0821940372261571,35,0,0,-700
"1437","2020-03-20","new_mexico",-0.0818646022072147,43,0,0,-853
"1438","2020-03-21","new_mexico",-0.0815217391304348,57,0,0,-1279
"1439","2020-03-22","new_mexico",-0.0826881897545709,65,0,0,-1849
"1440","2020-03-23","new_mexico",-0.0840059298303409,83,0,0,-2761
"1441","2020-03-24","new_mexico",-0.0853096179183134,100,0,0,-3575
"1442","2020-03-25","new_mexico",-0.08665568369028,113,1,0,-4289
"1443","2020-03-26","new_mexico",-0.087959150057651,136,1,0,-6740
"1444","2020-03-27","new_mexico",-0.0896063251523638,191,1,0,-8634
"1445","2020-03-28","new_mexico",-0.0912384716732542,210,2,0,-10914
"1446","2020-03-29","new_mexico",-0.0927359578323176,237,2,0,-13149
"1447","2020-03-30","new_mexico",-0.0943675889328062,282,4,0,-16354
"1448","2020-03-31","new_mexico",-0.0961950255312139,315,5,0,-18381
"1449","2020-04-01","new_mexico",-0.0966891780596277,363,6,0,-21892
"1450","2020-04-02","new_mexico",-0.0973480480975128,403,7,0,-25187
"1451","2020-04-03","new_mexico",-0.098171635644869,495,10,0,-29400
"1452","2020-04-04","new_mexico",-0.0988305056827542,546,11,0,-33578
"1453","2020-04-05","new_mexico",-0.0996540932301104,624,12,0,-36881
"1454","2020-04-06","new_mexico",-0.100312963267995,686,12,0,-40404
"1455","2020-04-07","new_mexico",-0.101153212520593,794,13,0,-43622
"1456","2020-04-08","new_mexico",-0.102124855872179,865,16,0,-46572
"1457","2020-04-09","new_mexico",-0.102783725910064,989,17,0,-50038
"1458","2020-04-10","new_mexico",-0.103607313457421,1091,19,0,-53497
"1459","2020-04-11","new_mexico",-0.10228957338165,1174,20,0,-56977
"1460","2020-04-12","new_mexico",-0.100955204216074,1245,26,0,-60605
"1461","2020-04-13","new_mexico",-0.0998188107395815,1345,31,0,-63239
"1462","2020-04-14","new_mexico",-0.0985010706638116,1407,36,0,-67417
"1463","2020-04-15","new_mexico",-0.097167325428195,1484,36,0,-69546
"1464","2020-04-16","new_mexico",-0.0989952231922254,1597,44,0,-73720
"1465","2020-04-17","new_mexico",-0.10062582345191,1711,51,0,-76756
"1466","2020-04-18","new_mexico",-0.102306425041186,1798,53,0,-79622
"1467","2020-04-19","new_mexico",-0.103936748476363,1845,55,0,-83456
"1468","2020-04-20","new_mexico",-0.105583923571076,1971,58,0,-86826
"1469","2020-04-21","new_mexico",-0.105107084019769,2072,65,0,-90315
"1470","2020-04-22","new_mexico",-0.104430901004777,2211,71,0,-93200
"1471","2020-04-23","new_mexico",-0.103772030966892,2379,78,0,-97610
"1472","2020-04-24","new_mexico",-0.103277878438478,2524,84,0,-99672
"1473","2020-04-25","new_mexico",-0.102619008400593,2662,93,0,-102861
"1474","2020-04-26","new_mexico",-0.102619008400593,2728,99,0,-106310
"1475","2020-04-27","new_mexico",-0.102619008400593,2825,104,0,-108363
"1476","2020-04-28","new_mexico",-0.102619008400593,2975,110,0,-110881
"1477","2020-04-29","new_mexico",-0.102619008400593,3213,112,0,-113051
"1478","2020-03-01","new_york",-0.300670589845354,1,0,0,-12
"1479","2020-03-02","new_york",-0.301474613384426,1,0,0,0
"1480","2020-03-03","new_york",-0.302261530039688,2,0,0,0
"1481","2020-03-04","new_york",-0.303053630998204,11,0,0,10
"1482","2020-03-05","new_york",-0.303857668291848,22,0,0,20
